"X","age","job_admin.","job_blue.collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self.employed","job_services","job_student","job_technician","job_unemployed","marital_divorced","marital_married","education_primary","education_secondary","education_tertiary","default_yes","balance","housing_yes","loan_yes","contact_cellular","contact_telephone","duration","campaign","poutcome_failure","poutcome_other","poutcome_success","y_yes","zero_previous"
24426,0.402597402597403,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0746372995841883,1,0,1,0,0.13237088247255,0.0161290322580645,1,0,0,1,0
24442,0.467532467532468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0762533364806711,0,0,1,0,0.141520943472956,0.0161290322580645,0,0,0,1,1
24496,0.298701298701299,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.121012111197865,1,0,1,0,0.200081333875559,0,0,0,0,1,1
24510,0.480519480519481,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0864579739618325,1,1,1,0,0.154737698251322,0,0,0,0,1,1
24528,0.532467532467532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0889909756141848,0,1,1,0,0.10980073200488,0.0161290322580645,0,0,0,1,1
24566,0.298701298701299,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.0728033700724493,1,0,1,0,0.160431069540464,0,0,0,0,1,1
24623,0.454545454545455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0934033010731211,0,0,1,0,0.221838145587637,0.0161290322580645,0,0,1,1,0
24652,0.181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0943928967007426,0,0,1,0,0.230174867832452,0.0161290322580645,0,0,0,1,1
24700,0.246753246753247,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.119241733698909,1,0,1,0,0.24603497356649,0.0161290322580645,1,0,0,1,0
24710,0.350649350649351,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.079893958927242,0,1,1,0,0.132574217161448,0.0161290322580645,1,0,0,1,0
24726,0.402597402597403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0710965445862764,1,1,1,0,0.0923139487596584,0,0,0,0,1,1
24739,0.168831168831169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0797123817478619,0,0,0,1,0.104514030093534,0.0161290322580645,0,0,0,1,1
24772,0.168831168831169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0729758683928604,1,0,1,0,0.402196014640098,0,0,0,0,1,1
24783,0.220779220779221,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.113730866304723,1,0,1,0,0.173647824318829,0,0,0,0,1,1
24831,0.246753246753247,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0734025747644036,0,0,1,0,0.236681577877186,0.0161290322580645,0,0,0,1,1
24850,0.38961038961039,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0933760644962141,0,0,1,0,0.137454249694998,0,0,0,0,1,1
24887,0.272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.114983748842445,1,0,1,0,0.098820658804392,0,0,0,0,1,1
24897,0.207792207792208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0975795761988633,1,0,1,0,0.169784465229768,0,0,0,0,1,1
24922,0.298701298701299,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.149891961578269,1,0,1,0,0.188897925986173,0,0,0,0,1,1
24923,0.207792207792208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0863671853721424,1,0,1,0,0.121187474583164,0,0,1,0,1,0
24927,0.402597402597403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0823361719899043,1,0,1,0,0.187881252541684,0,0,0,0,1,1
24934,0.402597402597403,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.128983349372651,0,0,1,0,0.0921106140707605,0,0,0,0,1,1
24937,0.168831168831169,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0730394204056434,0,1,1,0,0.085197234648231,0,0,1,0,1,0
24977,0.298701298701299,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0728033700724493,1,0,1,0,0.18239121594144,0.032258064516129,0,0,0,1,1
24980,0.363636363636364,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0728033700724493,0,0,1,0,0.377185847905653,0,0,0,0,1,1
24999,0.467532467532468,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0925135728941587,1,1,0,1,0.210248068320455,0,0,0,0,1,1
25077,0.25974025974026,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.102164399978211,0,0,1,0,0.117527450183001,0.0161290322580645,0,0,0,1,1
25196,0.272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.180723766637009,0,0,1,0,0.240138267588451,0.0161290322580645,0,0,0,1,1
25236,0.363636363636364,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0728033700724493,0,0,1,0,0.145587637250915,0.0161290322580645,0,1,0,1,0
25252,0.519480519480519,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.118533582699326,1,0,1,0,0.29219194794632,0.0161290322580645,0,0,0,1,1
25323,0.220779220779221,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0823815662847493,0,0,0,0,0.0305002033346889,0.0161290322580645,0,0,0,1,1
25329,0.181818181818182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0763078096344851,1,0,1,0,0.0980073200488003,0,0,0,0,1,1
25408,0.155844155844156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.15252483067928,1,0,1,0,0.182594550630338,0,0,0,0,1,1
25419,0.428571428571429,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0776877961977739,0,0,1,0,0.228141520943473,0.0483870967741935,0,0,0,1,1
25431,0.493506493506494,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0854229840393659,1,0,1,0,0.110410736071574,0,0,0,0,1,1
25458,0.246753246753247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.074219672071614,0,0,1,0,0.0744204961366409,0.032258064516129,0,0,0,1,1
25468,0.363636363636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0807382928113595,0,0,1,0,0.166531110207401,0.032258064516129,0,0,0,1,1
25472,0.155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.123290904799085,1,0,1,0,0.10390402602684,0,0,0,0,1,1
25556,0.350649350649351,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0786501552484884,1,0,1,0,0.0849938999593331,0,0,0,1,1,0
25562,0.220779220779221,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0806021099268244,1,1,1,0,0.315982106547377,0,0,0,0,1,1
25563,0.181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.101274671799248,1,0,1,0,0.166734444896299,0,0,0,0,1,1
25564,0.155844155844156,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0728033700724493,1,1,1,0,0.139487596583977,0,0,0,0,1,1
25590,0.155844155844156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0672017140885734,0,1,1,0,0.188084587230582,0,0,0,0,1,1
25608,0.298701298701299,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0734116536233726,1,0,1,0,0.165514436762912,0,0,0,0,1,1
25612,0.402597402597403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.087538358179144,1,0,1,0,0.219804798698658,0.0161290322580645,0,0,0,1,1
25628,0.363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0947832876364098,0,0,1,0,0.220414802765352,0,1,0,0,1,0
25662,0.324675324675325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0857770595391571,1,0,1,0,0.206384709231395,0,0,1,0,1,0
25663,0.376623376623377,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.11083471029361,1,0,1,0,0.0994306628710858,0.032258064516129,0,0,0,1,1
25675,0.428571428571429,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0780691082744721,0,0,1,0,0.141114274095161,0.0161290322580645,0,0,0,1,1
25693,0.181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0965445862763968,0,0,1,0,0.173444489629931,0,0,0,0,1,1
25702,0.454545454545455,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0781326602872551,0,0,1,0,0.114070760471736,0,0,0,0,1,1
25730,0.194805194805195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.074156120058831,1,0,1,0,0.0862139080927206,0.0161290322580645,0,1,0,1,0
25733,0.285714285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0728306066493563,0,0,1,0,0.20292801952013,0,0,0,0,1,1
25740,0.311688311688312,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0801300092604361,1,0,1,0,0.214924766165108,0,0,0,0,1,1
25846,0.363636363636364,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.103253863054491,1,0,1,0,0.106140707604717,0,0,0,1,1,0
25883,0.181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0752001888402666,1,1,1,0,0.305408702724685,0,0,0,0,1,1
25902,0.181818181818182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0841428649247363,1,0,1,0,0.0959739731598211,0,0,0,0,1,1
25910,0.25974025974026,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0745283532765602,1,0,0,1,0.126677511183408,0,0,1,0,1,0
25926,0.181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0777967425054019,0,0,1,0,0.0685237901586011,0,0,0,0,1,1
25933,0.441558441558442,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0731665244312095,0,0,1,0,0.257218381455876,0.032258064516129,0,0,0,1,1
25935,0.194805194805195,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0980425980062826,0,0,1,0,0.0986173241154941,0,0,0,0,1,1
25949,0.155844155844156,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.188440796760663,0,1,1,0,0.119764131760878,0.0161290322580645,0,0,0,1,1
25966,0.220779220779221,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0728033700724493,1,0,1,0,0.130947539650264,0.0483870967741935,0,0,0,1,1
25980,0.233766233766234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0837615528480381,1,0,1,0,0.364375762505083,0.0161290322580645,0,0,0,1,1
25985,0.207792207792208,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0819367021952681,1,0,1,0,0.159211061407076,0.032258064516129,0,1,0,1,0
26016,0.519480519480519,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0958455141357834,1,0,1,0,0.13826758845059,0.0161290322580645,1,0,0,1,0
26019,0.324675324675325,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0759537341346939,0,0,1,0,0.298495323302155,0.032258064516129,0,0,0,1,1
26029,0.311688311688312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.106513173424364,0,0,1,0,0.14416429442863,0.0161290322580645,0,0,0,1,1
26045,0.324675324675325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0794581736967298,1,0,1,0,0.224074827165514,0.032258064516129,0,0,0,1,1
26101,0.285714285714286,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.103235705336553,1,0,1,0,0.129930866205775,0.0161290322580645,0,0,1,1,0
26111,0.181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0751094002505765,1,0,1,0,0.349735664904433,0.032258064516129,0,0,0,1,1
26193,0.181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.115056379714198,1,1,1,0,0.0561203741358276,0,1,0,0,1,0
26194,0.298701298701299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0692989305104135,0,1,1,0,0.0969906466043107,0,0,0,0,1,1
26209,0.207792207792208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100430337915131,1,1,1,0,0.13623424156161,0,0,0,0,1,1
26217,0.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0868483648974997,1,0,1,0,0.08235054900366,0,0,0,0,1,1
26247,0.181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0813828917981588,0,0,1,0,0.107970719804799,0,0,0,0,1,1
26251,0.181818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.130926225192018,1,0,1,0,0.127694184627898,0,0,0,0,1,1
26252,0.233766233766234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0845604924373105,0,0,1,0,0.242374949166328,0,0,0,0,1,1
26267,0.350649350649351,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.1362918308427,1,0,1,0,0.0575437169581131,0,0,0,0,1,1
26271,0.376623376623377,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.11293192671545,1,1,1,0,0.0923139487596584,0,0,0,0,1,1
26288,0.220779220779221,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.074083489187079,0,1,1,0,0.14802765351769,0,0,0,0,1,1
26290,0.233766233766234,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.176865251575182,1,0,1,0,0.201911346075641,0,0,0,0,1,1
26325,0.155844155844156,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0758992609808799,1,0,1,0,0.0971939812932086,0,0,0,0,1,1
26331,0.194805194805195,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.134930001997349,0,0,1,0,0.153517690117934,0,0,1,0,1,0
26367,0.155844155844156,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0773518784159207,1,1,1,0,0.202114680764538,0,1,0,0,1,0
26372,0.181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.125515225246491,1,0,1,0,0.305612037413583,0.0161290322580645,0,0,0,1,1
26394,0.350649350649351,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.255633431990267,1,0,1,0,0.177104514030094,0.0645161290322581,0,0,0,1,1
26398,0.376623376623377,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0847420696166906,0,0,1,0,0.0668971126474177,0.0483870967741935,0,0,0,1,1
26435,0.363636363636364,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0728033700724493,0,0,1,0,0.107970719804799,0,1,0,0,1,0
26438,0.272727272727273,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0847602273346286,1,0,1,0,0.110410736071574,0,0,1,0,1,0
26444,0.493506493506494,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0730121838287364,0,0,1,0,0.174257828385523,0.032258064516129,0,0,0,1,1
26456,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0728669220852323,1,0,1,0,0.189304595363969,0.0483870967741935,0,0,0,1,1
26463,0.155844155844156,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.108474206961669,1,0,1,0,0.12057747051647,0,0,0,0,1,1
26491,0.350649350649351,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0728669220852323,0,0,1,0,0.140504270028467,0,0,0,0,1,1
26503,0.324675324675325,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0791494924917836,1,1,1,0,0.255795038633591,0.0161290322580645,0,1,0,1,0
26505,0.454545454545455,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0766255696984003,1,0,1,0,0.137657584383896,0,0,0,0,1,1
26509,0.324675324675325,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.112142065985147,1,0,1,0,0.30296868645791,0.032258064516129,0,0,0,1,1
26519,0.467532467532468,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0755270277631507,1,0,1,0,0.114274095160634,0.0161290322580645,0,0,0,1,1
26525,0.324675324675325,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.105033319412416,0,0,1,0,0.234648230988207,0,0,0,0,1,1
26534,0.155844155844156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.143373340838523,1,0,1,0,0.143350955673038,0,0,0,0,1,1
26543,0.155844155844156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0890908430628439,0,0,1,0,0.210451403009353,0,0,0,0,1,1
26545,0.233766233766234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.091251611497467,0,1,1,0,0.149654331028874,0,0,0,0,1,1
26563,0.194805194805195,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.103680569426035,0,0,1,0,0.0514436762911753,0,0,0,0,1,1
26566,0.25974025974026,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0828809035280446,1,0,1,0,0.180561203741358,0.0161290322580645,1,0,0,1,0
26580,0.246753246753247,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.100657309389356,1,1,1,0,0.0752338348922326,0.0161290322580645,0,1,0,1,0
26581,0.181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.081727888438981,1,0,1,0,0.101667344448963,0.0161290322580645,1,0,0,1,0
26596,0.532467532467532,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0945563161621847,0,0,1,0,0.0992273281821879,0,0,0,0,1,1
26599,0.532467532467532,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.135338550650954,0,0,0,1,0.208418056120374,0.0161290322580645,0,0,0,1,1
26675,0.363636363636364,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0917509487407623,0,0,1,0,0.156161041073607,0.032258064516129,0,0,0,1,1
26683,0.181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0739019120076989,1,0,1,0,0.154127694184628,0,0,0,0,1,1
26684,0.441558441558442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.104297931835927,1,0,1,0,0.132777551850346,0,0,0,0,1,1
26775,0.350649350649351,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.122383018902184,1,0,1,0,0.171004473363156,0.0161290322580645,0,0,0,1,1
26777,0.441558441558442,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.137435767072794,0,1,0,1,0.177104514030094,0.032258064516129,0,0,0,1,1
26783,0.168831168831169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.197283605396474,1,0,1,0,0.311508743391623,0.032258064516129,0,0,0,1,1
26822,0.168831168831169,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0724856100085341,0,0,1,0,0.193574623830826,0.0161290322580645,0,0,0,1,1
26827,0.168831168831169,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0756541317887168,1,0,1,0,0.272671817812119,0.032258064516129,1,0,0,1,0
26831,0.298701298701299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0787046284023024,1,0,1,0,0.492069947132981,0.032258064516129,0,0,0,1,1
26839,0.272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.24083489187079,0,0,1,0,0.324928832858886,0.0483870967741935,0,0,0,1,1
26840,0.454545454545455,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0971256332504131,0,0,1,0,0.0599837332248882,0.032258064516129,0,0,0,1,1
26844,0.220779220779221,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.123999055798667,1,0,1,0,0.19215128100854,0.0161290322580645,0,0,0,1,1
26873,0.194805194805195,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0992954805440052,0,1,1,0,0.215331435542904,0.0161290322580645,0,0,0,1,1
26888,0.324675324675325,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.10062099395348,1,0,1,0,0.498779991866612,0.0161290322580645,0,0,0,1,1
26927,0.415584415584416,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.18646160550542,1,0,1,0,0.125050833672224,0.032258064516129,1,0,0,1,0
26936,0.233766233766234,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.10974524721733,0,0,1,0,0.105124034160228,0,0,0,0,1,1
26943,0.207792207792208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111424836126596,1,0,1,0,0.145180967873119,0,0,0,0,1,1
26955,0.363636363636364,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0747916401866613,1,0,1,0,0.148230988206588,0,0,0,0,1,1
26962,0.376623376623377,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0728033700724493,0,0,1,0,0.120170801138674,0,1,0,0,1,0
26963,0.272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0933488279193071,1,1,0,1,0.235461569743798,0.129032258064516,0,0,0,1,1
26966,0.168831168831169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0963085359432027,0,0,1,0,0.124847498983327,0,0,0,0,1,1
26969,0.298701298701299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0907976685490168,0,0,1,0,0.113460756405043,0,0,0,0,1,1
26986,0.324675324675325,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.201214751330053,1,0,1,0,0.102480683204555,0,0,0,0,1,1
26996,0.155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.114947433406569,1,0,1,0,0.107360715738105,0,0,0,0,1,1
26998,0.532467532467532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.136800246944964,0,0,1,0,0.107767385115901,0,1,0,0,1,0
27001,0.272727272727273,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0906705645234507,0,0,1,0,0.131760878405856,0,0,0,0,1,1
27018,0.38961038961039,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.138125760354439,0,0,1,0,0.123830825538837,0.0161290322580645,0,0,0,1,1
27020,0.155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0762170210447951,1,0,1,0,0.144367629117527,0,0,0,0,1,1
27022,0.415584415584416,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.110181032447842,0,0,1,0,0.107767385115901,0,0,0,0,1,1
27024,0.168831168831169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.108664863000018,1,0,1,0,0.107564050427003,0,0,0,0,1,1
27025,0.168831168831169,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0728487643672943,1,1,1,0,0.129117527450183,0,1,0,0,1,0
27029,0.155844155844156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0772974052621067,1,0,1,0,0.130337535583571,0,0,0,0,1,1
27037,0.155844155844156,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0904345141902566,1,1,1,0,0.0886539243594957,0.0161290322580645,0,1,0,1,0
27051,0.376623376623377,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0757449203784068,0,0,1,0,0.0939406262708418,0.0161290322580645,0,0,0,1,1
27061,0.311688311688312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0728033700724493,1,0,1,0,0.167547783651891,0,0,0,0,1,1
27089,0.168831168831169,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.151144844115991,1,0,1,0,0.194591297275315,0,1,0,0,1,0
27092,0.155844155844156,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0769342509033465,1,0,1,0,0.154127694184628,0,0,0,0,1,1
27097,0.207792207792208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.113985074355855,1,0,1,0,0.195811305408703,0,0,0,0,1,1
27099,0.454545454545455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0889365024603708,1,0,1,0,0.161854412362749,0.0645161290322581,1,0,0,1,0
27102,0.207792207792208,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.104824505656129,1,0,1,0,0.20780805205368,0,0,0,0,1,1
27106,0.506493506493506,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0761807056089191,0,0,1,0,0.112444082960553,0.032258064516129,0,0,0,1,1
27110,0.298701298701299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0736386250975977,0,0,1,0,0.0756405042700285,0,0,0,0,1,1
27120,0.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0734570479182176,1,1,1,0,0.172631150874339,0,0,0,0,1,1
27123,0.363636363636364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0995678463130754,0,0,1,0,0.181577877185848,0,0,0,0,1,1
27124,0.246753246753247,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0867212608719336,1,0,1,0,0.112850752338349,0.0483870967741935,0,0,0,1,1
27178,0.168831168831169,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.110462477075881,1,0,1,0,0.0642537616917446,0.032258064516129,0,1,0,1,0
27192,0.519480519480519,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0736749405334738,0,0,1,0,0.172834485563237,0,0,0,0,1,1
27229,0.272727272727273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.093185408457865,0,0,1,0,0.152297681984547,0.0161290322580645,0,0,0,1,1
27234,0.376623376623377,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0803751384525993,0,1,1,0,0.183407889385929,0,0,1,0,1,0
27235,0.337662337662338,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.11019919016578,1,1,0,1,0.218381455876373,0,0,0,0,1,1
27270,0.350649350649351,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0680369691137218,0,1,1,0,0.199267995119967,0.0161290322580645,0,0,0,1,1
27295,0.220779220779221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.120930401467144,0,0,1,0,0.190524603497357,0.0161290322580645,0,0,0,1,1
27331,0.298701298701299,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0731574455722405,1,0,1,0,0.111630744204961,0.0161290322580645,0,0,0,1,1
27349,0.194805194805195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0728033700724493,1,0,1,0,0.132980886539244,0,0,0,0,1,1
27355,0.155844155844156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0979154939807165,0,0,1,0,0.16958113054087,0,0,0,0,1,1
