"","age","job_admin.","job_blue-collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self-employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","education_primary","education_secondary","education_tertiary","education_unknown","default_yes","balance","housing_yes","loan_yes","contact_cellular","contact_telephone","contact_unknown","day","duration","campaign","pdays","previous","poutcome_failure","poutcome_other","poutcome_success","poutcome_unknown","y_yes","month"
"4931",37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,625,1,0,1,0,0,15,68,4,359,2,1,0,0,0,0,"may"
"4932",29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,252,1,0,1,0,0,15,1223,3,371,1,1,0,0,0,0,"may"
"4933",38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,341,0,0,1,0,0,15,136,3,346,2,1,0,0,0,0,"may"
"4934",40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,952,1,0,1,0,0,15,126,2,333,1,1,0,0,0,0,"may"
"4935",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-67,1,0,0,1,0,15,137,7,371,1,1,0,0,0,0,"may"
"4936",23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,531,1,0,1,0,0,15,509,3,345,9,0,1,0,0,0,"may"
"4937",27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1417,1,0,1,0,0,15,143,2,343,3,1,0,0,0,0,"may"
"4938",29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-219,1,0,1,0,0,15,85,3,368,2,1,0,0,0,0,"may"
"4939",51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,1,0,1,0,0,15,415,4,375,1,1,0,0,0,1,"may"
"4940",46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,1,0,1,0,0,15,131,3,365,1,0,1,0,0,0,"may"
"4941",50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,358,1,1,1,0,0,15,315,3,367,3,1,0,0,0,0,"may"
"4942",39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-529,1,0,1,0,0,15,22,8,175,5,1,0,0,0,0,"may"
"4943",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,686,1,0,1,0,0,15,1326,6,175,3,1,0,0,0,0,"may"
"4944",33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-104,1,0,1,0,0,15,34,10,331,16,0,1,0,0,0,"may"
"4945",28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1518,1,0,1,0,0,15,204,3,359,3,1,0,0,0,0,"may"
"4946",44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3684,1,0,1,0,0,15,31,5,179,3,1,0,0,0,0,"may"
"4947",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3672,1,0,1,0,0,15,157,2,351,5,1,0,0,0,0,"may"
"4948",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46,1,0,1,0,0,15,38,7,332,6,1,0,0,0,0,"may"
"4949",30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3123,1,0,1,0,0,15,49,2,333,5,0,1,0,0,0,"may"
"4950",27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4869,1,0,1,0,0,15,258,2,343,4,0,1,0,0,0,"may"
"4951",33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,930,1,0,1,0,0,15,163,5,359,1,1,0,0,0,0,"may"
"4952",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-258,1,0,1,0,0,15,158,2,352,2,1,0,0,0,0,"may"
"4953",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-63,1,0,1,0,0,15,126,2,350,1,1,0,0,0,0,"may"
"4954",42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-378,1,1,1,0,0,15,11,7,330,2,1,0,0,0,0,"may"
"4955",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,205,1,1,1,0,0,15,1313,7,312,1,1,0,0,0,1,"may"
"4956",35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-10,1,0,1,0,0,15,168,2,364,1,0,1,0,0,0,"may"
"4957",32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6542,1,0,1,0,0,15,1598,4,175,5,1,0,0,0,1,"may"
"4958",31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1010,1,0,1,0,0,15,385,3,364,9,0,1,0,0,0,"may"
"4959",38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,157,0,1,1,0,0,15,57,11,366,1,0,1,0,0,0,"may"
"4960",24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1690,1,1,1,0,0,15,543,3,350,3,1,0,0,0,0,"may"
"4961",32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,91,0,0,1,0,0,18,126,2,356,2,1,0,0,0,0,"may"
"4962",54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1777,1,0,1,0,0,18,13,5,178,6,0,0,1,0,0,"may"
"4963",38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,525,1,1,0,1,0,18,15,7,178,1,0,1,0,0,0,"may"
"4964",38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4335,1,0,1,0,0,18,157,7,179,1,1,0,0,0,0,"may"
"4965",40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-21,0,0,1,0,0,18,68,2,368,3,1,0,0,0,0,"may"
"4966",34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-303,1,0,1,0,0,18,17,5,355,2,1,0,0,0,0,"may"
"4967",47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,159,1,0,1,0,0,18,7,6,357,13,0,1,0,0,0,"may"
"4968",57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1521,1,1,1,0,0,18,102,2,178,5,1,0,0,0,0,"may"
"4969",25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-141,1,0,1,0,0,18,113,2,348,2,1,0,0,0,0,"may"
"4970",29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-493,1,0,1,0,0,18,536,2,334,4,1,0,0,0,1,"may"
"4971",29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-79,1,1,1,0,0,18,16,4,355,4,0,1,0,0,0,"may"
"4972",35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,0,18,17,8,178,5,0,1,0,0,0,"may"
"4973",34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,95,1,0,1,0,0,18,114,4,364,22,0,1,0,0,0,"may"
"4974",29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,23,1,1,1,0,0,18,159,3,371,2,0,1,0,0,0,"may"
"4975",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,504,1,0,1,0,0,18,106,5,362,8,0,1,0,0,0,"may"
"4976",54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,244,1,1,1,0,0,18,9,11,350,11,0,1,0,0,0,"may"
"4977",49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,490,1,0,0,1,0,18,19,5,364,2,1,0,0,0,0,"may"
"4978",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,141,1,0,1,0,0,18,19,4,349,6,0,1,0,0,0,"may"
"4979",30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-28,1,0,1,0,0,18,284,2,371,1,1,0,0,0,0,"may"
"4980",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,523,1,0,1,0,0,18,18,5,360,5,1,0,0,0,0,"may"
"4981",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2281,1,0,1,0,0,18,126,2,362,1,0,1,0,0,0,"may"
"4982",28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2486,1,0,0,1,0,18,26,5,354,1,0,0,1,0,0,"may"
"4983",30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1022,1,0,1,0,0,18,97,2,298,1,1,0,0,0,0,"may"
"4984",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,127,1,0,1,0,0,18,16,6,368,1,0,1,0,0,0,"may"
"4985",38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1559,1,0,1,0,0,18,22,6,179,10,1,0,0,0,0,"may"
"4986",32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-283,1,0,1,0,0,18,24,2,349,2,0,1,0,0,0,"may"
"4987",33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2533,1,0,1,0,0,18,16,6,180,2,0,1,0,0,0,"may"
"4988",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,305,1,0,1,0,0,18,7,7,367,25,1,0,0,0,0,"may"
"4989",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,18,131,6,363,9,1,0,0,0,0,"may"
"4990",31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,1,0,1,0,0,18,17,7,350,9,0,1,0,0,0,"may"
"4991",31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1447,1,0,1,0,0,18,236,3,178,15,1,0,0,0,0,"may"
"4992",40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2040,1,0,1,0,0,18,906,2,350,2,1,0,0,0,1,"may"
"4993",40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,191,1,0,1,0,0,18,201,2,293,6,0,1,0,0,0,"may"
"4994",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,507,1,0,1,0,0,18,264,1,300,2,0,0,1,0,0,"may"
"4995",24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-1329,1,0,1,0,0,18,50,1,356,2,0,1,0,0,0,"may"
"4996",54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,215,1,0,1,0,0,18,34,7,348,5,1,0,0,0,0,"may"
"4997",29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-95,1,0,1,0,0,18,164,1,370,1,1,0,0,0,0,"may"
"4998",36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,145,1,0,1,0,0,18,450,2,304,2,0,0,1,0,0,"may"
"4999",28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,404,1,0,1,0,0,18,33,2,367,4,0,1,0,0,0,"may"
"5000",34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,464,1,0,1,0,0,18,173,1,299,2,0,1,0,0,0,"may"
"5001",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-449,1,0,1,0,0,18,197,1,355,2,1,0,0,0,0,"may"
"5002",28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1636,1,0,1,0,0,18,97,1,355,2,1,0,0,0,0,"may"
"5003",32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,477,1,0,0,1,0,18,87,6,178,5,1,0,0,0,0,"may"
"5004",34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3868,1,0,1,0,0,18,134,1,350,1,1,0,0,0,0,"may"
"5005",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,1,0,1,0,0,18,125,1,368,4,1,0,0,0,0,"may"
"5006",32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,347,1,0,1,0,0,18,213,1,264,6,1,0,0,0,0,"may"
"5007",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,545,1,0,1,0,0,18,192,1,180,1,1,0,0,0,0,"may"
"5008",33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2667,1,0,1,0,0,18,57,1,180,3,1,0,0,0,0,"may"
"5009",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,714,1,0,1,0,0,18,16,6,362,28,1,0,0,0,0,"may"
"5010",26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,384,1,0,1,0,0,18,16,1,364,2,0,1,0,0,0,"may"
"5011",32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,230,1,0,1,0,0,18,442,1,266,8,1,0,0,0,1,"may"
"5012",32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-33,1,0,1,0,0,18,158,1,355,3,1,0,0,0,0,"may"
"5013",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,845,1,0,1,0,0,18,217,1,370,1,1,0,0,0,0,"may"
"5014",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1450,1,0,1,0,0,18,298,1,355,1,1,0,0,0,0,"may"
"5015",27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,1,0,1,0,0,18,97,1,370,1,1,0,0,0,0,"may"
"5016",36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1163,1,0,1,0,0,18,420,7,363,1,1,0,0,0,0,"may"
"5017",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,543,1,1,1,0,0,18,166,1,349,5,0,1,0,0,0,"may"
"5018",41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4903,1,0,1,0,0,18,155,1,180,2,1,0,0,0,0,"may"
"5019",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,748,1,0,1,0,0,18,166,2,357,2,0,1,0,0,0,"may"
"5020",33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,964,1,0,1,0,0,18,97,1,180,3,1,0,0,0,0,"may"
"5021",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4996,1,0,1,0,0,18,15,9,363,2,1,0,0,0,0,"may"
"5022",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2490,1,0,1,0,0,18,170,1,180,3,1,0,0,0,0,"may"
"5023",33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1219,1,0,1,0,0,18,51,3,367,4,0,1,0,0,0,"may"
"5024",48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,336,1,0,1,0,0,18,17,1,369,4,0,1,0,0,0,"may"
"5025",27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-579,1,0,1,0,0,18,220,1,367,3,1,0,0,0,0,"may"
"5026",31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62,1,0,1,0,0,18,175,1,293,5,1,0,0,0,0,"may"
"5027",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,396,1,0,1,0,0,18,88,1,364,1,1,0,0,0,0,"may"
"5028",35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1749,1,0,1,0,0,18,63,5,363,11,0,1,0,0,0,"may"
"5029",53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1162,1,0,1,0,0,18,185,1,178,1,1,0,0,0,0,"may"
"5030",43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-480,1,1,1,0,0,18,1126,1,350,6,1,0,0,0,0,"may"
"5031",42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,961,1,0,1,0,0,18,10,6,354,1,1,0,0,0,0,"may"
"5032",40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,285,0,0,1,0,0,18,261,1,178,1,1,0,0,0,0,"may"
"5033",27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,0,1,1,0,0,18,110,1,334,4,0,1,0,0,0,"may"
"5034",42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,429,1,0,1,0,0,18,110,1,370,1,1,0,0,0,0,"may"
"5035",27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,565,1,0,1,0,0,18,170,2,346,11,1,0,0,0,0,"may"
"5036",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-100,1,0,1,0,0,18,108,2,349,2,1,0,0,0,0,"may"
"5037",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,305,1,0,1,0,0,18,18,4,304,1,1,0,0,0,0,"may"
"5038",31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,239,1,0,1,0,0,18,666,1,360,1,0,0,1,0,1,"may"
"5039",41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1967,1,0,1,0,0,18,115,1,341,1,1,0,0,0,0,"may"
"5040",24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,414,1,0,1,0,0,18,493,1,370,1,0,1,0,0,1,"may"
"5041",27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,876,1,0,1,0,0,18,268,1,355,1,1,0,0,0,0,"may"
"5042",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,249,1,0,1,0,0,18,33,5,298,2,0,1,0,0,0,"may"
"5043",30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3950,1,0,0,1,0,18,152,4,370,3,0,1,0,0,0,"may"
"5044",36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1496,1,0,1,0,0,18,40,1,269,4,1,0,0,0,0,"may"
"5045",26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,330,1,0,1,0,0,18,156,1,348,1,1,0,0,0,0,"may"
"5046",57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,403,1,0,1,0,0,18,603,1,340,2,0,1,0,0,1,"may"
"5047",30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,438,1,0,1,0,0,18,98,1,178,1,1,0,0,0,0,"may"
"5048",44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2979,1,0,1,0,0,18,18,5,178,3,0,1,0,0,0,"may"
"5049",36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,162,1,0,1,0,0,18,69,1,367,6,0,1,0,0,0,"may"
"5050",23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,279,1,0,1,0,0,18,843,1,370,1,1,0,0,0,1,"may"
"5051",39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4430,1,0,1,0,0,18,13,4,362,1,0,1,0,0,0,"may"
"5052",32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-489,1,1,1,0,0,18,93,1,180,3,1,0,0,0,0,"may"
"5053",35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1092,0,0,1,0,0,18,132,1,360,1,1,0,0,0,0,"may"
"5054",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1659,1,0,1,0,0,18,133,2,353,6,1,0,0,0,0,"may"
"5055",27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8,1,1,1,0,0,18,398,1,370,2,1,0,0,0,0,"may"
"5056",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1374,1,0,1,0,0,18,290,2,370,1,1,0,0,0,0,"may"
"5057",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,460,1,0,1,0,0,18,191,2,357,6,0,0,1,0,0,"may"
"5058",29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22171,1,0,1,0,0,18,44,1,355,3,1,0,0,0,0,"may"
"5059",48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-480,0,0,1,0,0,18,380,2,355,1,1,0,0,0,0,"may"
"5060",33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48,1,0,1,0,0,18,164,5,294,3,1,0,0,0,0,"may"
"5061",33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,47,0,0,1,0,0,18,47,3,178,3,1,0,0,0,0,"may"
"5062",58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1859,1,0,1,0,0,18,277,2,264,5,1,0,0,0,0,"may"
"5063",33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8047,1,0,1,0,0,18,202,1,263,13,1,0,0,0,0,"may"
"5064",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,872,1,0,0,1,0,18,82,6,335,1,0,1,0,0,0,"may"
"5065",32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-667,1,0,1,0,0,18,152,7,349,1,0,1,0,0,0,"may"
"5066",32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97,1,0,1,0,0,18,165,2,364,1,0,0,1,0,0,"may"
"5067",30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,168,1,0,1,0,0,18,229,2,355,1,1,0,0,0,0,"may"
"5068",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1430,1,0,1,0,0,18,74,3,349,2,0,1,0,0,0,"may"
"5069",23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,356,1,0,1,0,0,18,224,2,356,2,1,0,0,0,0,"may"
"5070",25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-242,1,1,1,0,0,18,600,4,332,4,0,1,0,0,1,"may"
"5071",48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-203,1,0,1,0,0,18,156,5,297,1,0,1,0,0,0,"may"
"5072",45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2353,1,0,1,0,0,18,435,7,74,3,0,0,1,0,0,"may"
"5073",38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,49,1,0,1,0,0,18,43,1,367,2,0,0,1,0,0,"may"
"5074",33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2294,1,0,1,0,0,18,81,1,178,1,0,1,0,0,0,"may"
"5075",37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,117,1,0,1,0,0,18,125,3,350,4,1,0,0,0,0,"may"
"5076",55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18,616,1,370,1,0,0,1,0,1,"may"
"5077",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,92,1,0,1,0,0,18,110,1,315,2,1,0,0,0,0,"may"
"5078",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3950,1,0,1,0,0,18,232,1,178,1,0,0,1,0,0,"may"
"5079",24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,1,0,1,0,0,18,78,2,367,2,0,1,0,0,0,"may"
"5080",34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-90,1,0,1,0,0,18,20,1,370,1,1,0,0,0,0,"may"
"5081",30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,163,1,0,1,0,0,18,149,1,362,8,0,1,0,0,0,"may"
"5082",47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2269,1,0,1,0,0,18,132,1,279,2,1,0,0,0,0,"may"
"5083",36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1015,1,0,1,0,0,18,1008,1,347,2,0,0,1,0,1,"may"
"5084",32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3540,1,0,1,0,0,18,213,1,178,1,1,0,0,0,0,"may"
"5085",33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,315,1,0,1,0,0,18,179,3,374,2,0,1,0,0,0,"may"
"5086",27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,409,1,0,1,0,0,18,276,4,301,2,0,0,1,0,0,"may"
"5087",29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,468,1,0,1,0,0,18,37,1,370,3,1,0,0,0,0,"may"
"5088",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3505,1,0,1,0,0,18,317,1,355,1,0,1,0,0,0,"may"
"5089",29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,40,1,0,1,0,0,18,105,1,355,2,1,0,0,0,0,"may"
"5090",30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,694,1,1,1,0,0,18,599,1,306,4,0,0,1,0,0,"may"
"5091",45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-357,1,1,1,0,0,18,618,1,355,2,1,0,0,0,1,"may"
"5092",27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,21,1,0,1,0,0,18,336,1,356,1,1,0,0,0,0,"may"
"5093",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,273,1,0,1,0,0,18,248,1,279,2,1,0,0,0,0,"may"
"5094",21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2764,1,0,1,0,0,18,78,2,354,2,1,0,0,0,0,"may"
"5095",47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,536,1,0,1,0,0,18,778,2,336,2,0,0,1,0,0,"may"
"5096",39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,471,1,0,1,0,0,18,61,4,362,1,1,0,0,0,0,"may"
"5097",26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,154,1,0,1,0,0,18,1010,2,356,2,1,0,0,0,0,"may"
